id,date,amount,card,id_merchant
44,12-04-2018 04:55,3.41,3.58135E+15,149
1778,12-04-2018 05:30,12.5,5.13584E+15,22
1511,12-04-2018 08:33,10.03,4.71177E+15,106
2157,12-04-2018 09:44,4.48,1.80099E+14,8
1015,12-04-2018 10:32,10.68,5.84227E+11,16
954,12-04-2018 12:09,11.06,1.80099E+14,61
3045,12-04-2018 12:53,17.39,3.51711E+15,129
3443,12-04-2018 13:09,1.7,3.0182E+13,43
3140,12-04-2018 14:25,18.59,5.03843E+11,73
771,12-04-2018 14:37,1.52,3.00633E+13,8
1896,12-04-2018 15:36,10.08,4.83448E+15,21
795,12-04-2018 15:50,2.84,4.71177E+15,2
919,13-04-2018 00:49,10.1,4.76105E+18,149
635,13-04-2018 04:50,0.54,5.50071E+15,150
2084,13-04-2018 05:39,3.29,5.03843E+11,133
1950,13-04-2018 07:00,4.72,4.58696E+18,51
1176,13-04-2018 07:16,10.78,4.2791E+18,112
1589,13-04-2018 09:39,10.63,4.83448E+15,75
2346,13-04-2018 09:49,4.87,4.50641E+15,50
2181,13-04-2018 09:52,2.5,3.5822E+15,83
1136,13-04-2018 10:39,10.74,4.58696E+18,125
2448,13-04-2018 11:57,4.36,4.02791E+15,76
2031,13-04-2018 15:46,3.16,4.7432E+18,111
1220,13-04-2018 17:07,10.21,4.86676E+18,51
2802,13-04-2018 18:15,19.6,4.2791E+18,85
1678,13-04-2018 18:28,10.06,2.13194E+14,64
330,13-04-2018 19:49,9.06,5.03843E+11,59
1169,14-04-2018 00:20,10.05,4.16531E+18,66
2465,14-04-2018 03:22,13.25,3.53565E+15,2
3299,14-04-2018 06:14,19.12,3.53565E+15,67
1362,14-04-2018 08:09,10.82,4.26369E+15,111
2048,14-04-2018 16:18,5.16,4.18816E+15,57
3079,14-04-2018 20:06,14.92,4.6819E+12,53
587,14-04-2018 23:20,2.11,4.27647E+12,59
2625,15-04-2018 01:52,18.43,3.51695E+15,120
1088,15-04-2018 07:45,10.21,4.18816E+15,59
3316,15-04-2018 08:32,17.78,5.0188E+11,85
3353,15-04-2018 09:50,1.54,3.0143E+13,120
177,15-04-2018 10:19,6.58,5.36178E+15,69
1337,15-04-2018 12:00,11.24,6.01199E+15,94
2169,15-04-2018 13:10,2.38,4.7432E+18,2
756,15-04-2018 19:22,1.82,4.18816E+15,11
3086,15-04-2018 21:21,18.38,4.96292E+18,13
2810,16-04-2018 04:21,14.62,5.84227E+11,111
2206,16-04-2018 06:14,5.34,5.01809E+11,139
2444,16-04-2018 09:52,4.54,3.53565E+15,50
3233,16-04-2018 15:27,14.49,5.0188E+11,128
3317,16-04-2018 18:43,17.85,5.17595E+15,108
693,16-04-2018 19:44,1.67,1.80099E+14,37
1388,17-04-2018 01:50,10.26,6.75911E+11,147
3354,17-04-2018 06:55,2.48,3.76028E+14,93
1418,17-04-2018 09:56,11.73,5.03843E+11,100
3037,17-04-2018 12:29,16.31,2.13194E+14,20
573,17-04-2018 12:30,0.86,5.17595E+15,49
272,17-04-2018 15:10,4.34,4.15984E+18,48
3312,17-04-2018 18:28,15.31,6.50024E+15,150
1801,17-04-2018 21:18,11.23,3.00783E+13,106
1789,18-04-2018 00:09,10.56,5.0188E+11,100
2796,18-04-2018 03:03,15.2,4.02791E+15,18
3180,18-04-2018 05:38,18.82,3.58135E+15,145
811,18-04-2018 06:51,0.56,5.50071E+15,50
3471,18-04-2018 09:21,2.97,4.02791E+15,50
301,18-04-2018 10:12,7.39,3.72415E+14,122
3131,18-04-2018 13:50,21.2,3.4412E+14,77
3113,18-04-2018 16:05,20.53,4.27647E+12,62
2041,18-04-2018 17:21,2.04,3.56195E+15,51
382,18-04-2018 19:39,5.69,4.16531E+18,105
2687,18-04-2018 21:26,16.06,4.2791E+18,57
2678,18-04-2018 21:58,17.51,2.13194E+14,70
1827,18-04-2018 23:23,1086,3.51695E+15,26
200,18-04-2018 23:51,8.97,4.83448E+15,150
1669,19-04-2018 04:43,10.34,5.0188E+11,144
927,19-04-2018 05:14,10.31,4.86676E+18,68
1212,19-04-2018 07:48,10.25,4.18816E+15,16
1425,19-04-2018 08:09,10.24,4.74104E+12,114
2100,19-04-2018 09:58,1.58,3.56195E+15,58
2102,19-04-2018 16:24,5.32,4.76105E+18,70
506,19-04-2018 18:30,6.01,4.31965E+12,85
2871,19-04-2018 19:29,17.67,4.18816E+15,72
736,19-04-2018 22:50,1.92,6.01199E+15,144
1832,20-04-2018 03:39,12.13,5.36178E+15,32
2831,20-04-2018 08:27,15.04,3.0143E+13,33
1990,20-04-2018 10:37,5.56,4.26369E+15,83
2786,20-04-2018 11:29,17.16,5.5706E+15,39
1963,20-04-2018 15:08,4.87,3.56195E+15,148
3043,20-04-2018 17:02,20.03,3.72415E+14,94
2303,20-04-2018 19:28,1.15,4.74104E+12,114
2158,21-04-2018 03:24,3.04,3.00633E+13,58
128,21-04-2018 04:12,2.02,4.50641E+15,45
3199,21-04-2018 04:25,17.06,4.02791E+15,76
2612,21-04-2018 04:54,16.38,4.96292E+18,27
3050,21-04-2018 05:01,14.95,6.01199E+15,48
2587,21-04-2018 05:10,16.91,5.01809E+11,134
1654,21-04-2018 07:53,10.11,4.58696E+18,91
1044,21-04-2018 10:32,13.67,3.5822E+15,131
2927,21-04-2018 14:46,16.94,5.17595E+15,39
1828,21-04-2018 15:12,11.6,1.80099E+14,43
2241,21-04-2018 18:40,525,3.0143E+13,134
2509,21-04-2018 18:48,18.48,6.01199E+15,148
2710,21-04-2018 19:41,2108,3.58135E+15,130
2472,21-04-2018 21:42,18.68,3.51711E+15,94
1966,21-04-2018 22:24,2.88,3.56107E+15,67
1602,22-04-2018 00:11,11.2,1.80099E+14,80
1661,22-04-2018 00:19,10.9,4.7432E+18,78
1274,22-04-2018 01:05,10.2,4.18816E+15,83
176,22-04-2018 03:07,7.22,4.7432E+18,5
1884,22-04-2018 03:40,11.1,4.72378E+18,95
845,22-04-2018 04:22,1.81,5.01809E+11,116
405,22-04-2018 07:19,7.33,5.29719E+15,135
388,22-04-2018 10:57,4.32,3.5822E+15,5
39,22-04-2018 17:06,6.56,5.84227E+11,119
563,22-04-2018 21:57,2.18,6.50024E+15,98
1725,23-04-2018 00:29,10.25,5.50071E+15,41
59,23-04-2018 05:48,4.23,4.53999E+15,123
2854,23-04-2018 08:18,16.65,4.83448E+15,62
399,23-04-2018 09:08,2.75,4.76105E+18,147
619,23-04-2018 11:25,2,4.02791E+15,52
2208,23-04-2018 15:13,2.88,6.50024E+15,59
1430,23-04-2018 16:21,10.77,3.56195E+15,69
311,23-04-2018 17:47,7.03,5.50071E+15,79
3393,23-04-2018 23:02,2.1,4.16531E+18,119
363,24-04-2018 01:46,10.1,4.15984E+18,118
1323,24-04-2018 05:49,10.09,3.5822E+15,54
1659,24-04-2018 07:41,14.3,6.50024E+15,147
1685,24-04-2018 14:17,12.76,4.18816E+15,87
436,24-04-2018 14:18,8.45,4.53999E+15,13
1090,24-04-2018 15:25,10.68,5.17595E+15,14
613,24-04-2018 20:59,2.9,4.26369E+15,85
2734,25-04-2018 00:43,16.83,5.29719E+15,15
1599,25-04-2018 01:43,10.16,5.0188E+11,123
3030,25-04-2018 02:23,17.91,4.71177E+15,46
2489,25-04-2018 05:22,15.76,3.5822E+15,87
512,25-04-2018 20:58,6.97,5.13584E+15,67
1594,25-04-2018 21:24,11.61,4.96292E+18,93
709,26-04-2018 02:16,2.79,3.72415E+14,135
1815,26-04-2018 13:51,10.58,4.83448E+15,72
1306,26-04-2018 16:05,10.15,5.03843E+11,111
486,26-04-2018 16:23,6.34,4.16531E+18,91
3454,26-04-2018 17:06,2.9,4.15984E+18,77
1580,26-04-2018 19:49,10.02,4.31965E+12,33
137,26-04-2018 21:24,3.69,6.01199E+15,105
2113,26-04-2018 22:04,2.51,5.01809E+11,82
3308,26-04-2018 23:09,15.66,3.72415E+14,80
1627,27-04-2018 02:29,11.24,4.02791E+15,121
2363,27-04-2018 04:14,4.51,4.26849E+15,44
3290,27-04-2018 05:53,17.9,6.01199E+15,92
1781,27-04-2018 06:37,12.42,3.56195E+15,126
3303,27-04-2018 08:08,13.52,3.56107E+15,86
2199,27-04-2018 10:34,4.69,1.80099E+14,116
161,27-04-2018 11:45,5.4,4.83448E+15,63
189,27-04-2018 11:58,6.33,4.83448E+15,103
3084,27-04-2018 12:22,16.78,4.58696E+18,108
1404,27-04-2018 15:56,10.26,4.58696E+18,112
2331,27-04-2018 16:09,1.42,5.29719E+15,35
832,27-04-2018 17:08,0.86,5.84227E+11,54
3441,27-04-2018 18:19,1.97,5.01809E+11,77
1541,27-04-2018 23:08,11,4.15984E+18,11
2107,28-04-2018 04:04,3.03,5.13584E+15,131
3386,28-04-2018 05:27,3.41,4.74104E+12,81
2367,28-04-2018 11:12,2.78,4.50641E+15,118
2902,28-04-2018 16:38,16.72,5.17595E+15,83
1143,28-04-2018 18:57,10.7,6.50024E+15,124
513,28-04-2018 23:48,8.18,3.00633E+13,110
1854,29-04-2018 00:31,11.72,4.96292E+18,63
3056,29-04-2018 02:41,16.5,3.72415E+14,37
3462,29-04-2018 08:03,1.72,4.7432E+18,132
779,29-04-2018 08:15,1.11,3.51695E+15,141
2751,29-04-2018 11:02,16.55,3.56195E+15,89
2711,29-04-2018 16:09,20.17,5.0188E+11,85
662,29-04-2018 18:35,0.7,6.75911E+11,75
717,29-04-2018 21:59,2.45,4.58696E+18,147
1614,29-04-2018 22:39,11.47,4.72378E+18,102
2674,30-04-2018 02:53,15.84,3.51695E+15,71
2931,30-04-2018 04:28,20.97,3.76028E+14,80
1830,30-04-2018 06:05,10.1,4.83448E+15,90
1227,30-04-2018 07:29,10.51,5.84227E+11,27
975,30-04-2018 09:27,10.39,1.80099E+14,38
2817,30-04-2018 14:09,22.12,4.498E+12,30
3307,30-04-2018 16:34,14.62,2.13194E+14,148
1,30-04-2018 18:50,5.62,3.51711E+15,42
2733,30-04-2018 21:53,18.04,4.53999E+15,72
467,30-04-2018 22:13,7.14,3.58135E+15,145
1284,01-05-2018 00:32,10.63,4.7432E+18,102
2905,01-05-2018 01:32,15.89,4.64401E+18,7
407,01-05-2018 03:20,4.79,3.53565E+15,119
1874,01-05-2018 07:40,12.98,6.50024E+15,136
726,01-05-2018 10:24,3.08,4.18816E+15,37
2992,01-05-2018 15:00,16.41,3.00633E+13,101
2301,01-05-2018 15:51,5.34,3.51695E+15,124
2769,01-05-2018 16:59,20,4.96292E+18,133
181,01-05-2018 19:42,6.55,4.86676E+18,72
3171,01-05-2018 21:53,13.11,4.83448E+15,19
525,01-05-2018 22:47,5.71,4.74104E+12,116
3027,01-05-2018 23:37,15.61,3.5822E+15,147
1853,02-05-2018 02:25,10.18,5.17595E+15,75
1542,02-05-2018 03:19,10.31,5.50071E+15,125
307,02-05-2018 09:38,3.83,4.7432E+18,98
48,02-05-2018 09:41,6.35,1.80099E+14,75
3231,02-05-2018 10:15,12.81,4.58696E+18,9
2788,02-05-2018 17:48,14.17,5.29719E+15,58
3172,02-05-2018 18:43,17.84,4.15984E+18,68
215,02-05-2018 21:42,3.49,3.0143E+13,6
1705,02-05-2018 22:38,10.41,3.53565E+15,12
442,03-05-2018 01:07,4.85,4.71177E+15,144
3253,03-05-2018 01:47,18.16,3.0143E+13,113
1887,03-05-2018 04:42,11.52,5.03843E+11,138
3040,03-05-2018 07:20,16.64,5.84227E+11,66
599,03-05-2018 09:11,2.59,3.51695E+15,21
2924,03-05-2018 14:42,19.55,5.36178E+15,17
906,03-05-2018 17:07,10.41,4.74104E+12,26
873,04-05-2018 04:55,2.33,3.00633E+13,51
3258,04-05-2018 05:44,16.88,5.13584E+15,110
887,04-05-2018 08:21,11.65,4.02791E+15,16
652,04-05-2018 08:33,3.25,1.80099E+14,106
1846,04-05-2018 09:45,10.75,3.76028E+14,27
115,04-05-2018 13:52,6.82,4.2791E+18,2
2285,04-05-2018 15:55,3.08,4.18816E+15,150
281,05-05-2018 02:22,5.2,4.53999E+15,87
1822,05-05-2018 09:06,10.84,4.27647E+12,130
986,05-05-2018 09:42,10.35,5.13584E+15,48
1577,05-05-2018 17:04,10.27,6.01199E+15,102
67,05-05-2018 17:49,8.42,3.51711E+15,75
1504,05-05-2018 19:41,10.6,3.0182E+13,19
2400,05-05-2018 20:49,5.87,5.03843E+11,84
233,05-05-2018 20:57,7.11,2.13194E+14,83
348,05-05-2018 22:48,4.88,4.53999E+15,52
2362,05-05-2018 23:31,1.12,4.50641E+15,34
1472,06-05-2018 00:05,12.11,4.86676E+18,37
2762,06-05-2018 01:55,19.12,4.26369E+15,119
2369,06-05-2018 04:38,1.1,3.72415E+14,104
80,06-05-2018 06:43,10.78,3.0143E+13,12
1612,06-05-2018 09:56,10.3,5.36178E+15,17
3486,06-05-2018 10:34,1.5,4.15984E+18,74
1475,06-05-2018 10:59,11.42,4.83448E+15,43
1837,06-05-2018 11:59,10.72,5.36178E+15,33
1500,06-05-2018 14:01,10.91,6.75911E+11,79
1548,06-05-2018 14:21,11.02,4.16531E+18,104
2284,06-05-2018 17:28,1.83,3.51711E+15,70
2501,06-05-2018 18:56,15.43,3.51695E+15,105
134,07-05-2018 01:17,5.07,4.15984E+18,81
618,07-05-2018 03:36,1.13,4.15072E+15,7
3493,07-05-2018 04:51,1.99,4.53999E+15,100
1262,07-05-2018 12:45,10.66,4.26849E+15,84
544,07-05-2018 17:02,3.5,4.26849E+15,143
254,07-05-2018 18:53,9.23,3.51695E+15,119
2312,07-05-2018 20:38,1.66,5.13584E+15,29
2586,07-05-2018 21:23,17,4.02791E+15,2
3219,08-05-2018 00:22,15.72,4.26369E+15,66
175,08-05-2018 03:15,10.16,4.26369E+15,129
1770,08-05-2018 06:25,11.46,5.0188E+11,108
3064,08-05-2018 13:21,1901,3.0143E+13,108
3149,08-05-2018 15:05,16.55,4.64401E+18,124
3311,08-05-2018 18:24,17.68,5.29719E+15,82
3327,08-05-2018 18:52,1.95,3.51695E+15,87
1900,08-05-2018 23:52,10.52,5.01809E+11,118
146,09-05-2018 01:22,6.41,4.96292E+18,120
3191,09-05-2018 06:19,17.7,4.96292E+18,100
990,09-05-2018 09:34,10.48,3.56195E+15,68
64,09-05-2018 12:11,7.87,3.76028E+14,120
1621,09-05-2018 13:24,10.79,5.36178E+15,150
411,09-05-2018 14:14,4.6,1.80099E+14,7
40,09-05-2018 15:20,4.09,1.80099E+14,1
1878,09-05-2018 17:46,10.95,3.51711E+15,25
2154,09-05-2018 20:17,3,2.13194E+14,14
1060,09-05-2018 22:27,11.13,5.29719E+15,73
3275,09-05-2018 23:54,16.09,1.80099E+14,81
259,09-05-2018 23:57,7.6,5.17595E+15,67
831,10-05-2018 00:19,3.42,6.75911E+11,47
792,10-05-2018 05:22,1.93,4.64401E+18,69
791,10-05-2018 08:27,2.4,4.16531E+18,72
1256,10-05-2018 21:52,12.03,5.01809E+11,106
2074,10-05-2018 22:07,3.99,1.80099E+14,8
1925,10-05-2018 22:11,11.07,3.0182E+13,77
3315,11-05-2018 02:40,15.43,5.0188E+11,108
1305,11-05-2018 03:05,11.1,3.00783E+13,43
1097,11-05-2018 06:10,10.61,4.83448E+15,14
2311,11-05-2018 06:13,1.81,3.4412E+14,60
2765,11-05-2018 12:43,20.56,4.58696E+18,90
2125,11-05-2018 16:02,2.43,4.18816E+15,110
2641,11-05-2018 16:43,13.31,4.71177E+15,125
1647,11-05-2018 21:10,11.24,5.84227E+11,57
2666,11-05-2018 23:17,16.7,4.498E+12,113
1151,12-05-2018 00:26,12.39,6.01199E+15,13
3388,12-05-2018 08:42,2.24,3.51695E+15,4
1812,12-05-2018 10:05,10.45,3.0182E+13,81
2353,12-05-2018 12:03,2.13,5.13584E+15,74
182,12-05-2018 14:24,5.16,4.02791E+15,113
3192,12-05-2018 14:28,18.9,4.86676E+18,104
324,12-05-2018 15:19,7.64,4.27647E+12,134
3464,12-05-2018 16:10,1.56,5.84227E+11,56
775,12-05-2018 18:51,3.9,3.53565E+15,105
2371,12-05-2018 19:16,4.1,4.72378E+18,54
834,12-05-2018 19:53,3.31,4.86676E+18,93
2605,12-05-2018 20:04,19.07,5.36178E+15,51
412,12-05-2018 23:15,6.87,4.16531E+18,56
1845,13-05-2018 06:16,10.04,4.76105E+18,138
1377,13-05-2018 06:31,1046,4.31965E+12,48
385,13-05-2018 14:03,7.5,3.00633E+13,97
376,13-05-2018 14:38,7.41,3.51711E+15,149
462,13-05-2018 18:13,5.21,4.16531E+18,58
1240,13-05-2018 19:54,10.28,5.29719E+15,18
3232,14-05-2018 03:38,17.4,6.01199E+15,60
2110,14-05-2018 06:57,4.66,3.51695E+15,103
2606,14-05-2018 06:59,15.78,3.0182E+13,58
3378,14-05-2018 07:06,1.46,5.0188E+11,114
109,14-05-2018 08:19,6.06,3.5822E+15,108
3369,14-05-2018 13:12,2.22,5.13584E+15,29
2962,14-05-2018 17:10,17.36,4.18816E+15,1
1089,14-05-2018 18:41,10.29,5.01809E+11,109
3304,14-05-2018 19:11,15.7,3.56107E+15,81
1196,14-05-2018 19:56,10.69,4.7432E+18,99
2813,14-05-2018 20:33,17.88,3.53565E+15,107
634,14-05-2018 23:34,1.99,4.498E+12,25
2061,15-05-2018 00:21,3.34,5.13584E+15,30
1468,15-05-2018 00:30,10.23,4.53999E+15,123
36,15-05-2018 01:30,2.5,4.2791E+18,104
2093,15-05-2018 01:45,2.2,6.50024E+15,7
257,15-05-2018 03:13,5.65,4.71177E+15,61
2406,15-05-2018 07:25,4.96,2.13194E+14,80
3211,15-05-2018 12:29,15.38,6.50024E+15,113
697,15-05-2018 12:53,1.35,4.27647E+12,76
1583,15-05-2018 16:58,10.1,4.58696E+18,34
2848,15-05-2018 18:10,17.42,4.72378E+18,73
1859,15-05-2018 20:11,10.94,3.58135E+15,87
904,15-05-2018 23:59,10.08,5.01809E+11,72
1653,16-05-2018 01:25,11.24,3.53565E+15,35
1392,16-05-2018 01:31,11.96,1.80099E+14,76
2207,16-05-2018 02:22,4.85,4.71177E+15,73
1075,16-05-2018 06:27,11.61,4.64401E+18,68
439,16-05-2018 08:50,5.55,3.00783E+13,36
3164,16-05-2018 10:59,17.97,4.74104E+12,114
2160,16-05-2018 14:11,4.26,4.27647E+12,88
971,16-05-2018 15:26,10.12,4.02791E+15,150
1099,16-05-2018 23:51,10.72,4.83448E+15,64
3170,17-05-2018 01:12,15.91,4.02791E+15,32
2773,17-05-2018 02:10,16.21,5.5706E+15,121
673,17-05-2018 07:39,2.43,6.01199E+15,29
2055,17-05-2018 10:39,2.18,4.83448E+15,120
3422,17-05-2018 11:48,2.34,4.15984E+18,59
3301,17-05-2018 12:47,15.95,4.96292E+18,77
3174,17-05-2018 21:32,12.15,4.31965E+12,110
2437,17-05-2018 21:52,4.64,4.498E+12,42
1180,18-05-2018 02:10,11.94,5.36178E+15,83
1681,18-05-2018 06:43,11.07,6.01199E+15,150
1948,18-05-2018 07:21,2.24,3.53565E+15,105
1241,18-05-2018 11:03,10.38,3.76028E+14,46
2974,18-05-2018 13:51,18.56,4.74104E+12,31
21,18-05-2018 17:35,5.32,4.18816E+15,43
2078,18-05-2018 20:03,2.39,4.15072E+15,36
1906,18-05-2018 20:07,10.43,5.03843E+11,65
2601,18-05-2018 20:36,20.07,3.00783E+13,106
2485,18-05-2018 23:47,18.7,4.76105E+18,130
704,19-05-2018 06:26,2.53,1.80099E+14,25
3417,19-05-2018 07:14,3.22,4.498E+12,2
3342,19-05-2018 09:12,2.27,4.31965E+12,17
3482,19-05-2018 13:41,1.27,3.51695E+15,138
3377,19-05-2018 19:33,160,3.51695E+15,24
3294,20-05-2018 02:29,15.92,4.58696E+18,69
158,20-05-2018 02:36,7.05,1.80099E+14,40
2063,20-05-2018 03:26,1.42,3.51695E+15,54
2996,20-05-2018 07:05,15.37,3.0143E+13,120
2805,20-05-2018 08:36,17.48,4.15984E+18,47
684,20-05-2018 09:22,1.29,5.84227E+11,8
2221,20-05-2018 09:33,1.9,5.13584E+15,118
1756,20-05-2018 14:03,10.38,4.64401E+18,103
106,20-05-2018 22:49,6.37,4.72378E+18,9
1793,20-05-2018 23:41,10.89,4.7432E+18,60
82,21-05-2018 00:08,6.5,3.0182E+13,39
1506,21-05-2018 02:47,11.24,4.15072E+15,78
153,21-05-2018 09:19,4.57,3.51711E+15,12
3355,21-05-2018 09:36,1.53,4.72378E+18,91
1007,21-05-2018 15:31,10.35,4.26369E+15,32
1104,21-05-2018 17:01,12.35,5.01809E+11,113
1455,21-05-2018 17:36,11.05,4.58696E+18,60
252,21-05-2018 20:28,6.24,3.76028E+14,122
2191,21-05-2018 21:01,4,4.15072E+15,32
2611,21-05-2018 23:34,19.1,4.16531E+18,125
3092,22-05-2018 02:33,14.89,3.53565E+15,33
90,22-05-2018 02:59,4.01,4.15072E+15,116
1894,22-05-2018 03:17,10.45,3.58135E+15,77
1588,22-05-2018 07:44,10.93,5.29719E+15,63
732,22-05-2018 08:44,3.24,4.16531E+18,24
1053,22-05-2018 08:49,10.24,4.02791E+15,51
2729,22-05-2018 10:23,16.85,4.27647E+12,116
3341,22-05-2018 12:15,1.18,4.96292E+18,133
2033,22-05-2018 20:25,3.4,4.16531E+18,114
646,22-05-2018 22:06,2,4.58696E+18,148
3345,22-05-2018 22:34,1.19,4.86676E+18,48
1696,22-05-2018 23:06,10.37,4.7432E+18,35
465,23-05-2018 00:02,3.92,3.76028E+14,90
3442,23-05-2018 01:01,2.05,5.03843E+11,110
4,23-05-2018 04:27,6.73,4.16531E+18,17
1224,23-05-2018 09:27,10.34,4.26369E+15,26
3116,23-05-2018 14:58,20.7,4.02791E+15,61
192,23-05-2018 17:33,5.16,3.53565E+15,91
1637,23-05-2018 18:55,12.06,4.18816E+15,109
685,24-05-2018 00:04,2.09,4.53999E+15,107
800,24-05-2018 00:29,0.82,4.7432E+18,108
698,24-05-2018 13:48,2.01,4.53999E+15,34
877,24-05-2018 17:23,10.26,4.26369E+15,86
2951,24-05-2018 17:38,17.59,4.26849E+15,69
1852,24-05-2018 17:58,10.3,5.50071E+15,34
2608,24-05-2018 18:15,19.26,3.56107E+15,137
2440,24-05-2018 20:39,1.76,6.75911E+11,87
2379,24-05-2018 21:30,3.16,5.03843E+11,33
672,25-05-2018 05:01,2,4.83448E+15,53
2269,25-05-2018 09:52,3.08,4.76105E+18,84
1554,25-05-2018 10:47,10.64,5.5706E+15,84
216,25-05-2018 14:06,9.76,4.74104E+12,27
74,25-05-2018 17:58,8.09,4.83448E+15,70
1498,25-05-2018 18:21,10.78,1.80099E+14,42
2143,25-05-2018 19:07,3.98,4.27647E+12,71
343,25-05-2018 19:13,4.26,3.56107E+15,25
2939,25-05-2018 19:51,14.67,5.03843E+11,9
2477,26-05-2018 00:34,19.22,4.498E+12,106
769,26-05-2018 00:47,3.11,4.02791E+15,34
2560,26-05-2018 01:24,19.52,4.72378E+18,122
1592,26-05-2018 04:25,10.35,4.498E+12,123
2373,26-05-2018 06:13,1.54,5.13584E+15,62
1926,26-05-2018 08:08,4.28,3.76028E+14,36
886,26-05-2018 11:10,11.69,4.15072E+15,150
2423,26-05-2018 13:54,2.94,5.13584E+15,21
1559,26-05-2018 20:39,10.92,1.80099E+14,146
1824,27-05-2018 02:19,10.11,4.498E+12,66
1058,27-05-2018 03:19,11.35,4.58696E+18,49
2339,27-05-2018 04:53,2.4,4.15984E+18,55
874,27-05-2018 05:34,2.76,3.51711E+15,99
2167,27-05-2018 06:05,5.15,4.26849E+15,70
2455,27-05-2018 11:55,16.19,4.64401E+18,47
3419,27-05-2018 16:46,2.32,4.26369E+15,35
188,27-05-2018 20:28,2.26,2.13194E+14,14
2166,27-05-2018 22:32,4.53,3.4412E+14,147
1422,28-05-2018 01:02,10.14,4.26849E+15,72
2360,28-05-2018 01:18,5.97,4.15072E+15,12
2561,28-05-2018 02:38,17.87,4.96292E+18,84
3182,28-05-2018 07:57,15.96,6.75911E+11,128
1031,28-05-2018 11:07,11.04,4.26849E+15,39
2089,28-05-2018 11:32,1.81,4.26849E+15,47
688,28-05-2018 14:46,1.53,2.13194E+14,91
1572,28-05-2018 16:04,11.58,3.53565E+15,137
781,28-05-2018 17:30,1.77,4.498E+12,145
1857,28-05-2018 20:03,10.83,4.71177E+15,107
1534,28-05-2018 22:56,10.55,4.96292E+18,109
1197,29-05-2018 02:29,10.25,4.26849E+15,90
1757,29-05-2018 02:55,1203,5.5706E+15,62
2983,29-05-2018 05:52,16.98,5.13584E+15,47
98,29-05-2018 09:59,7.16,5.84227E+11,79
3392,29-05-2018 12:24,2.68,4.2791E+18,44
2202,29-05-2018 14:29,4.54,3.51711E+15,64
2198,29-05-2018 14:34,5.97,3.72415E+14,70
2772,29-05-2018 19:36,15.97,4.53999E+15,94
3320,29-05-2018 20:07,16.57,4.15072E+15,28
2145,30-05-2018 03:46,3.15,6.50024E+15,17
799,30-05-2018 04:27,2.18,4.15984E+18,42
782,30-05-2018 08:27,0.59,4.02791E+15,49
1491,30-05-2018 08:53,10.28,4.16531E+18,32
3352,30-05-2018 12:34,245,3.0182E+13,105
349,30-05-2018 13:56,4.61,4.2791E+18,72
2957,30-05-2018 15:16,17.64,4.6819E+12,16
1673,30-05-2018 15:33,11.72,4.18816E+15,108
2302,30-05-2018 18:26,2.5,4.02791E+15,105
844,30-05-2018 23:18,0.99,4.74104E+12,107
2518,30-05-2018 23:38,14.43,3.4412E+14,87
2685,31-05-2018 00:19,18.19,5.29719E+15,22
2162,31-05-2018 04:38,5.33,6.01199E+15,7
740,31-05-2018 09:07,0.83,3.5822E+15,3
3446,31-05-2018 14:08,1.51,4.83448E+15,96
471,31-05-2018 15:00,3.81,3.00783E+13,78
801,31-05-2018 23:07,3.56,4.26849E+15,90
1746,01-06-2018 02:44,10.2,3.56107E+15,83
370,01-06-2018 02:46,9.21,4.15984E+18,64
2986,01-06-2018 04:45,15.9,5.36178E+15,102
1033,01-06-2018 06:25,13.03,6.75911E+11,130
1025,01-06-2018 06:51,12.91,4.53999E+15,78
2538,01-06-2018 08:56,19.33,1.80099E+14,79
1600,01-06-2018 09:09,10.87,3.56195E+15,50
1988,01-06-2018 10:25,1.92,4.15984E+18,41
2753,01-06-2018 11:31,14.24,6.75911E+11,49
15,01-06-2018 13:35,4.48,4.72378E+18,122
1214,01-06-2018 21:19,10.47,4.74104E+12,125
296,01-06-2018 23:39,6.07,3.76028E+14,35
1811,02-06-2018 07:02,10.15,4.96292E+18,138
3240,02-06-2018 07:44,17.47,3.53565E+15,56
2756,02-06-2018 07:45,18.76,4.15072E+15,86
1873,02-06-2018 09:10,10.61,4.58696E+18,71
3014,02-06-2018 09:56,16.08,3.51695E+15,15
1443,02-06-2018 13:53,10.94,6.50024E+15,103
3179,02-06-2018 19:39,15.95,4.86676E+18,120
1254,02-06-2018 21:41,10.29,4.498E+12,22
2280,02-06-2018 22:22,4.23,5.01809E+11,14
303,02-06-2018 22:52,3.66,3.58135E+15,87
3414,03-06-2018 01:52,3.26,3.76028E+14,41
2262,03-06-2018 05:19,2.28,4.27647E+12,69
95,03-06-2018 11:50,4.12,2.13194E+14,21
856,03-06-2018 12:48,3.4,5.84227E+11,93
3201,03-06-2018 12:49,19.46,5.50071E+15,114
3328,03-06-2018 14:23,2.06,3.58135E+15,135
3018,03-06-2018 20:00,15.35,4.7432E+18,123
3139,03-06-2018 20:02,1814,3.4412E+14,123
2901,03-06-2018 21:59,19.11,3.76028E+14,132
1790,04-06-2018 03:46,1162,4.31965E+12,96
97,04-06-2018 04:43,8.14,4.27647E+12,70
616,04-06-2018 05:37,1.45,3.5822E+15,140
568,04-06-2018 05:49,2.4,3.00633E+13,84
155,04-06-2018 06:08,3.61,3.4412E+14,54
47,04-06-2018 06:16,9.1,4.96292E+18,42
